datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,tp_projeto_atividade,cd_projeto_atividade,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1210,Cidade mais verde,1,734,Projetos,Projetos,1734,E2962 - Aquisição de Equipamentos para O Planetário do Parque do Carmo.,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1210,Cidade mais verde,1,735,Projetos,Projetos,1735,E2963 - Criação do Parque Municipal do Morro do Cruzeiro.,44905100,Obras e Instalações,00,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1261,Melhoria da mobilidade urbana - Eficiência no trânsito,1,648,Projetos,Projetos,1648,"E2703 - Construção de Pista de Cooper, Caminhada e Ciclovia na Estrada Turística do Jaraguá",44905100,Obras e Instalações,00,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1261,Melhoria da mobilidade urbana - Eficiência no trânsito,9,603,Projetos,Projetos,9603,"E2506 - Implantação de Ciclovia na Av. Aricanduva, da Radial Leste à av. Afonso Sampaio Vidal Prosseguindo até a Entrada do Pq. do Carmo",44905100,Obras e Instalações,00,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1261,Melhoria da mobilidade urbana - Eficiência no trânsito,9,607,Projetos,Projetos,9607,E2977 - Implantação de Ciclofaixa na Avenida Aricanduva,44905100,Obras e Instalações,00,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1261,Melhoria da mobilidade urbana - Eficiência no trânsito,9,608,Projetos,Projetos,9608,E2978 - Implantação de Ciclofaixa na Avenida Afonso Sampaio entre a Avenida Aricanduva e Entrada do Parque do Carmo,44905100,Obras e Instalações,00,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1261,Melhoria da mobilidade urbana - Eficiência no trânsito,9,610,Projetos,Projetos,9610,E3788 - Implantação de Ciclovia Ligando o Parque do Piqueri ao Parque Ecológico do Tietê,44905100,Obras e Instalações,00,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1270,Ações de economia sustentável,2,161,Atividades,Atividades,2161,E4266 - SWU São Paulo,33604100,Contribuições,00,Tesouro Municipal,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,542 ,Controle Ambiental,1250,Redução das emissões de poluentes na atmosfera,6,661,Atividades,Atividades,6661,Inspeção Ambiental Veicular,33909300,Indenizações e Restituições,00,Tesouro Municipal,0.0,38331428.57,0.0,49720834.9,13466139.77,36254695.13,47594696.09,11340000.96,36254695.13,26466349.04,26466349.04
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,122 ,Administração Geral,2610,Suporte administrativo,6,650,Atividades,Atividades,6650,Administração  da Secretaria Municipal  do Verde e do Meio Ambiente,33909200,Despesas de Exercícios Anteriores,00,Tesouro Municipal,0.0,359221.0,0.0,359220.42,0.0,359220.42,359220.42,0.0,359220.42,358229.24,358229.24
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1210,Cidade mais verde,6,678,Atividades,Atividades,6678,Manutenção e Conservação de Áreas Verdes,33909200,Despesas de Exercícios Anteriores,00,Tesouro Municipal,0.0,2015991.76,0.0,2015991.64,7855.81,2008135.83,2008135.83,0.0,2008135.83,1125620.07,1125620.07
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,126 ,Tecnologia da Informação,2620,Sistema de informação e processamento de dados,2,171,Atividades,Atividades,2171,Implantação e Operação de Sistemas de Informação e Comunicação,33909200,Despesas de Exercícios Anteriores,00,Tesouro Municipal,0.0,682245.0,0.0,682244.9,0.0,682244.9,905932.07,223687.17,682244.9,682244.9,682244.9
2013-01-01,2013-12-31,2013,2013,Direta,27,SVMA,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541 ,Preservação e Conservação Ambiental,1210,Cidade mais verde,6,659,Atividades,Atividades,6659,Manutenção Civil de Áreas Verdes,33909200,Despesas de Exercícios Anteriores,00,Tesouro Municipal,0.0,54980.0,0.0,54978.38,0.0,54978.38,54978.38,0.0,54978.38,54978.38,54978.38
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,841 ,Refinanciamento da Dívida Interna,0000,Encargos Especiais,0,008,Op. Esp.,Op. Esp.,0008,Serviço da Dívida Pública Interna - Refinanciamento,32909200,Despesas de Exercícios Anteriores,00,Tesouro Municipal,224772179.0,11464904.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,09,Previdência Social,331 ,Proteção e Benefícios ao Trabalhador,2610,Suporte administrativo,6,825,Atividades,Atividades,6825,Contribuição Formação Patrimônio Servidor Público - PASEP,32909200,Despesas de Exercícios Anteriores,00,Tesouro Municipal,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,04,Administração,123 ,Administração Financeira,0000,Encargos Especiais,6,830,Atividades,Atividades,6830,Encargos na Operação de Securitização,33909300,Indenizações e Restituições,00,Tesouro Municipal,214523933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,04,Administração,122 ,Administração Geral,2610,Suporte administrativo,6,820,Atividades,Pessoal,6820,Servidores Comissionados em outras Entidades,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,00,Tesouro Municipal,37200000.0,37200000.0,0.0,39341286.21,2878078.46,36463207.75,39341286.21,2878078.46,36463207.75,36463207.75,36463207.75
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,04,Administração,122 ,Administração Geral,2610,Suporte administrativo,6,806,Atividades,Pessoal,6806,Reembolso a Entidades Cedentes,31209600,Ressarcimento de Despesas de Pessoal Requisitado,00,Tesouro Municipal,640000.0,5355000.0,0.0,5245548.05,410764.6,4834783.45,5273082.26,438298.81,4834783.45,3215527.2,3189154.77
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,04,Administração,122 ,Administração Geral,2610,Suporte administrativo,6,806,Atividades,Pessoal,6806,Reembolso a Entidades Cedentes,31309600,Ressarcimento de Despesas de Pessoal Requisitado,00,Tesouro Municipal,9375000.0,3692000.0,0.0,3527044.63,270743.25,3256301.38,3537172.41,280871.03,3256301.38,2077809.68,2077809.68
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,04,Administração,122 ,Administração Geral,2610,Suporte administrativo,6,806,Atividades,Pessoal,6806,Reembolso a Entidades Cedentes,31409600,Ressarcimento de Despesas de Pessoal Requisitado,00,Tesouro Municipal,435000.0,1101411.23,0.0,170937.07,0.0,170937.07,170937.07,0.0,170937.07,88269.06,88269.06
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,04,Administração,331 ,Proteção e Benefícios ao Trabalhador,2950,Benefícios a servidores,6,822,Atividades,Pessoal,6822,Benefícios a Servidores Ativos,31900900,Salário Família,00,Tesouro Municipal,1542000.0,1542000.0,0.0,813026.34,44676.25,768350.09,813026.34,44676.25,768350.09,768350.09,768350.09
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,09,Previdência Social,271 ,Previdência Básica,2940,Previdência dos servidores,6,821,Atividades,Pessoal,6821,Obrigações e Contribuições Patronais,31901300,Obrigações Patronais,00,Tesouro Municipal,67162832.0,52522062.5,0.0,52590649.29,630153.19,51960496.1,52623340.77,662844.67,51960496.1,45167162.99,41685282.72
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,09,Previdência Social,271 ,Previdência Básica,2940,Previdência dos servidores,6,821,Atividades,Pessoal,6821,Obrigações e Contribuições Patronais,31911300,Obrigações Patronais,00,Tesouro Municipal,1404460620.0,1381701835.76,0.0,1374621500.21,2600000.0,1372021500.21,1374621500.21,2600000.0,1372021500.21,1363553175.45,1363553175.45
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,09,Previdência Social,272 ,Previdência do Regime Estatutário,2950,Benefícios a servidores,6,815,Atividades,Pessoal,6815,Aposentados Comissionados,31900100,"Aposentadorias, Reserva Remunerada e Reformas",00,Tesouro Municipal,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,09,Previdência Social,272 ,Previdência do Regime Estatutário,2950,Benefícios a servidores,6,815,Atividades,Pessoal,6815,Aposentados Comissionados,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,00,Tesouro Municipal,1144000.0,1445588.77,0.0,1389447.17,99077.29,1290369.88,1290369.88,0.0,1290369.88,1290369.88,1290369.88
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Municipal de Planejamento,11,Trabalho,331 ,Proteção e Benefícios ao Trabalhador,2950,Benefícios a servidores,6,826,Atividades,Atividades,6826,Auxílio Funeral,33900800,Outros Benefícios Assistenciais,00,Tesouro Municipal,1840000.0,3590000.0,0.0,3054423.16,83771.45,2970651.71,3004539.43,33887.72,2970651.71,2970651.71,2959364.87
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,14,Recursos Superv. pela Secretaria Municipal de Habitação,15,Urbanismo,452 ,Serviços Urbanos,1460,Aprimoramento da infraestrutura urbana,6,807,Atividades,Atividades,6807,Realiz. de Proj. de Recup.de Fachadas Históricas na Área Central de SP,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,2400000.0,2084865.26,1620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,04,Administração,123 ,Administração Financeira,0000,Encargos Especiais,6,833,Atividades,Atividades,6833,Encargos Referentes a Arrecadação e Pagamentos,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,16404000.0,23404000.0,0.0,23979000.0,575000.0,23404000.0,27658168.39,4254168.39,23404000.0,21034225.06,17193176.27
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,04,Administração,129 ,Administração de Receitas,0000,Encargos Especiais,6,832,Atividades,Atividades,6832,Encargos Referentes a Alienações de Bens,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,1000.0,1000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,09,Previdência Social,331 ,Proteção e Benefícios ao Trabalhador,2610,Suporte administrativo,6,825,Atividades,Atividades,6825,Contribuição Formação Patrimônio Servidor Público - PASEP,33904700,Obrigações Tributárias e Contributivas,00,Tesouro Municipal,346774353.0,354500000.0,0.0,354500000.0,0.0,354500000.0,354583034.9,83034.9,354500000.0,321288948.5,321288948.5
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,841 ,Refinanciamento da Dívida Interna,0000,Encargos Especiais,0,008,Op. Esp.,Op. Esp.,0008,Serviço da Dívida Pública Interna - Refinanciamento,32902100,Juros sobre a Dívida por Contrato,00,Tesouro Municipal,2617670032.0,2032411474.12,761517.0,2617670032.0,677373228.77,1940296803.23,2617670032.0,677373228.77,1940296803.23,1940296803.23,1940296803.23
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,841 ,Refinanciamento da Dívida Interna,0000,Encargos Especiais,0,008,Op. Esp.,Op. Esp.,0008,Serviço da Dívida Pública Interna - Refinanciamento,32902200,Outros Encargos sobre a Dívida por Contrato,00,Tesouro Municipal,2587818.0,2587818.0,0.0,2587818.0,371222.72,2216595.28,2587818.0,371222.72,2216595.28,2216595.28,2216595.28
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,841 ,Refinanciamento da Dívida Interna,0000,Encargos Especiais,0,008,Op. Esp.,Op. Esp.,0008,Serviço da Dívida Pública Interna - Refinanciamento,46907100,Principal da Dívida Contratual Resgatado,00,Tesouro Municipal,606610939.0,656610939.0,0.0,656610939.0,20415645.29,636195293.71,656610939.0,20415645.29,636195293.71,636195293.71,636195293.71
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,843 ,Serviço da Dívida Interna,0000,Encargos Especiais,0,004,Op. Esp.,Op. Esp.,0004,Serviço da Dívida Pública Interna,32902100,Juros sobre a Dívida por Contrato,00,Tesouro Municipal,125108385.0,125108385.0,0.0,132109198.23,19870209.81,112238988.42,130160671.49,17921683.07,112238988.42,112238988.42,112238988.42
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,843 ,Serviço da Dívida Interna,0000,Encargos Especiais,0,004,Op. Esp.,Op. Esp.,0004,Serviço da Dívida Pública Interna,32902200,Outros Encargos sobre a Dívida por Contrato,00,Tesouro Municipal,3502530.0,3502530.0,0.0,4306102.37,1470282.05,2835820.32,4147530.0,1311709.68,2835820.32,2835820.32,2835820.32
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,843 ,Serviço da Dívida Interna,0000,Encargos Especiais,0,004,Op. Esp.,Op. Esp.,0004,Serviço da Dívida Pública Interna,46907100,Principal da Dívida Contratual Resgatado,00,Tesouro Municipal,538386877.0,538386877.0,0.0,684428891.15,147069978.07,537358913.08,547593298.45,10234385.37,537358913.08,537358913.08,537358913.08
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,844 ,Serviço da Dívida Externa,0000,Encargos Especiais,0,007,Op. Esp.,Op. Esp.,0007,Serviço da Dívida Pública Externa,32902100,Juros sobre a Dívida por Contrato,00,Tesouro Municipal,14369371.0,14369371.0,0.0,18497529.84,4630152.31,13867377.53,18867979.11,5000601.58,13867377.53,13867377.53,13867377.53
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,844 ,Serviço da Dívida Externa,0000,Encargos Especiais,0,007,Op. Esp.,Op. Esp.,0007,Serviço da Dívida Pública Externa,32902200,Outros Encargos sobre a Dívida por Contrato,00,Tesouro Municipal,58683.0,58683.0,58683.0,58683.0,58683.0,0.0,58683.0,58683.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,28,Encargos Especiais,844 ,Serviço da Dívida Externa,0000,Encargos Especiais,0,007,Op. Esp.,Op. Esp.,0007,Serviço da Dívida Pública Externa,46907100,Principal da Dívida Contratual Resgatado,00,Tesouro Municipal,79958482.0,79958482.0,0.0,81518778.45,3153424.34,78365354.11,102340454.56,23975100.45,78365354.11,78365354.11,78365354.11
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal de Finanças,99,Reserva de Contingência,999 ,Reserva de Contingência,9999,Reserva de Contingência,8,999,Atividades,Atividades,8999,Reserva de Contingência,99999999,Reserva de Contingência,00,Tesouro Municipal,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,21,Recursos Superv. pela Secretaria Municipal dos Negócios Jurídicos,28,Encargos Especiais,062 ,Defesa do Interesse Público no Processo Judiciário,0000,Encargos Especiais,0,012,Op. Esp.,Pessoal,0012,Condenações Judiciais - Créditos de Pequeno Valor,31909100,Sentenças Judiciais,00,Tesouro Municipal,10500000.0,10500000.0,0.0,5200000.0,0.0,5200000.0,5200000.0,0.0,5200000.0,4353148.93,4344237.74
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,21,Recursos Superv. pela Secretaria Municipal dos Negócios Jurídicos,28,Encargos Especiais,062 ,Defesa do Interesse Público no Processo Judiciário,0000,Encargos Especiais,0,012,Op. Esp.,Op. Esp.,0012,Condenações Judiciais - Créditos de Pequeno Valor,33909100,Sentenças Judiciais,00,Tesouro Municipal,1200000.0,1600000.0,0.0,1594397.47,45.59,1594351.88,1809351.88,215000.0,1594351.88,1583607.38,1583607.38
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,21,Recursos Superv. pela Secretaria Municipal dos Negócios Jurídicos,28,Encargos Especiais,062 ,Defesa do Interesse Público no Processo Judiciário,0000,Encargos Especiais,0,012,Op. Esp.,Op. Esp.,0012,Condenações Judiciais - Créditos de Pequeno Valor,44909100,Sentenças Judiciais,00,Tesouro Municipal,800000.0,400000.0,0.0,127428.59,0.0,127428.59,127428.59,0.0,127428.59,127428.59,127428.59
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,21,Recursos Superv. pela Secretaria Municipal dos Negócios Jurídicos,28,Encargos Especiais,062 ,Defesa do Interesse Público no Processo Judiciário,0000,Encargos Especiais,0,034,Op. Esp.,Pessoal,0034,Condenações Judiciais-Créditos de Natureza Alimentar,31909100,Sentenças Judiciais,00,Tesouro Municipal,455220027.0,448021292.87,0.0,445744448.36,0.0,445744448.36,445744448.36,0.0,445744448.36,445744448.36,445744448.36
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,21,Recursos Superv. pela Secretaria Municipal dos Negócios Jurídicos,28,Encargos Especiais,062 ,Defesa do Interesse Público no Processo Judiciário,0000,Encargos Especiais,0,035,Op. Esp.,Op. Esp.,0035,Condenações Judiciais-Outras Espécies,44909100,Sentenças Judiciais,00,Tesouro Municipal,262203349.0,448021292.9,0.0,445744448.39,0.0,445744448.39,445744448.39,0.0,445744448.39,445744448.39,445744448.39
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,21,Recursos Superv. pela Secretaria Municipal dos Negócios Jurídicos,28,Encargos Especiais,062 ,Defesa do Interesse Público no Processo Judiciário,0000,Encargos Especiais,0,036,Op. Esp.,Op. Esp.,0036,Acordos Judiciais ou Administrativos,33900500,Outros Benefícios Previdenciários,00,Tesouro Municipal,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,21,Recursos Superv. pela Secretaria Municipal dos Negócios Jurídicos,28,Encargos Especiais,062 ,Defesa do Interesse Público no Processo Judiciário,0000,Encargos Especiais,0,036,Op. Esp.,Op. Esp.,0036,Acordos Judiciais ou Administrativos,33909300,Indenizações e Restituições,00,Tesouro Municipal,480000.0,480000.0,0.0,150182.61,2424.25,147758.36,149182.61,1424.25,147758.36,147758.36,136910.26
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,23,Recursos Superv.pela Secretaria Municipal de Serviços,06,Segurança Pública,182 ,Defesa Civil,2130,Defesa Civil - Prevenção e Emergência,5,601,Projetos,Projetos,5601,Constr./Reforma de Postos para o Corpo de Bombeiros,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,6000000.0,6000000.0,4062891.64,2727876.71,839790.47,1888086.24,2158708.66,270622.42,1888086.24,1493817.76,1493817.76
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,23,Recursos Superv.pela Secretaria Municipal de Serviços,06,Segurança Pública,182 ,Defesa Civil,2130,Defesa Civil - Prevenção e Emergência,5,601,Projetos,Projetos,5601,Constr./Reforma de Postos para o Corpo de Bombeiros,44905100,Obras e Instalações,00,Tesouro Municipal,2000000.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,23,Recursos Superv.pela Secretaria Municipal de Serviços,06,Segurança Pública,182 ,Defesa Civil,2130,Defesa Civil - Prevenção e Emergência,6,853,Atividades,Atividades,6853,Operação e Manutenção de Postos do Corpo de Bombeiros,33903000,Material de Consumo,00,Tesouro Municipal,2270000.0,2258073.78,113500.0,4572963.22,2753340.69,1819622.53,1825785.99,6163.46,1819622.53,1224435.11,1224435.11
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,23,Recursos Superv.pela Secretaria Municipal de Serviços,06,Segurança Pública,182 ,Defesa Civil,2130,Defesa Civil - Prevenção e Emergência,6,853,Atividades,Atividades,6853,Operação e Manutenção de Postos do Corpo de Bombeiros,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,21000000.0,20954367.3,17108.36,34070477.44,13440535.4,20629942.04,23390161.11,2760219.07,20629942.04,17060071.29,16945424.5
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,23,Recursos Superv.pela Secretaria Municipal de Serviços,06,Segurança Pública,182 ,Defesa Civil,2130,Defesa Civil - Prevenção e Emergência,6,853,Atividades,Atividades,6853,Operação e Manutenção de Postos do Corpo de Bombeiros,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,2330000.0,1191550.0,1165000.0,26550.0,0.0,26550.0,26550.0,0.0,26550.0,26550.0,26550.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,23,Recursos Superv.pela Secretaria Municipal de Serviços,08,Assistência Social,244 ,Assistência Comunitária,2140,Serviço Funerário,6,854,Atividades,Atividades,6854,Reembolso ao Serviço Funerário,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,1000.0,1000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,25,Recursos Superv. pela Secretaria Municipal de Cultura,13,Cultura,392 ,Difusão Cultural,1320,Incentivo à produção cultural e à interação criativa,6,861,Atividades,Atividades,6861,Realização de Projetos Culturais com Incentivos Fiscais,33903600,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,100000.0,100000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,25,Recursos Superv. pela Secretaria Municipal de Cultura,13,Cultura,392 ,Difusão Cultural,1320,Incentivo à produção cultural e à interação criativa,6,861,Atividades,Atividades,6861,Realização de Projetos Culturais com Incentivos Fiscais,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,4296000.0,4296000.0,1208048.2,2488520.02,0.0,2488520.02,2496442.27,7922.25,2488520.02,2411890.97,2411890.97
2013-01-01,2013-12-31,2013,2013,Direta,28,EGM,Encargos Gerais do Município,30,Recursos Superv. pela Secretaria Municipal do Trabalho,11,Trabalho,334 ,Fomento ao Trabalho,1440,Priorização de áreas estratégicas para a criação de empregos e negócios,7,203,Projetos,Projetos,7203,Incentivos Fiscais para Região Nova Luz,44903600,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,269914.0,269914.0,205134.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
