datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,categoria_despesa,ds_categoria,grupo_despesa,ds_grupo,cd_modalidade,ds_modalidade,cd_elemento,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago,dataextracao
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3015,Promoção da cidade como centro de eventos e destino turístico de referência,Projeto,Projeto,1713,E4728 - Realização Evento Corrida Rústica de São Mateus,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1137,Pavimentação e Recapeamento de Vias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,4670291.0,4670291.0,4670291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1303,E2700 - Instalação de uma Passarela na Altura do nº 169 da Avenida Riacho dos Machados (Esquina da Rua Catuné),44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2341,Manutenção de vias e áreas públicas,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,2102694.0,1697760.75,449271.23,2072976.74,1284302.84,788673.9,976228.68,187554.78,788673.9,726026.9,726026.9,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2341,Manutenção de vias e áreas públicas,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,6780125.0,7634522.5,46470.0,9690758.81,2328286.51,7362472.3,7835844.26,473371.96,7362472.3,6672159.66,6672159.66,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2366,Conservação de áreas verdes e vegetação arbórea,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,4164177.0,2896032.93,83283.54,4150396.39,1348625.75,2801770.64,3041214.2,239443.56,2801770.64,2083088.45,2083088.45,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,15,Urbanismo,543,Recuperação de Áreas Degradadas,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1724,E5006 - Contenção de Encosta na Área de Risco Localizada na Rua Das Tulipas - Parque Das Flores,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Projeto,Projeto,1587,E4948 - Drenagem do Córrego Colonial,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Projeto,Projeto,1591,E4966 - Drenagem do Córrego Cipoaba - São Rafael,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Atividade,Atividade,2367,Manutenção de sistemas de drenagem,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,0.0,121970.0,0.0,139309.78,17343.96,121965.82,121965.82,0.0,121965.82,121965.82,121965.82,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,70,SP-SM,Subprefeitura São Mateus,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Atividade,Atividade,2367,Manutenção de sistemas de drenagem,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,16735362.0,15824080.13,0.0,18162742.68,2356183.98,15806558.7,16013685.32,207126.62,15806558.7,14436261.58,14436261.58,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,4,Administração,122,Administração Geral,3012,"Participação, transparência e controle social da administração pública",Atividade,Atividade,2803,Operação e Manutenção dos Conselhos e Espaços Participativos Municipais,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,25000.0,25000.0,500.0,10224.0,3200.0,7024.0,7024.0,0.0,7024.0,7024.0,7024.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,4,Administração,122,Administração Geral,3012,"Participação, transparência e controle social da administração pública",Atividade,Atividade,2803,Operação e Manutenção dos Conselhos e Espaços Participativos Municipais,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,25000.0,25000.0,500.0,4532.0,0.0,4532.0,4532.0,0.0,4532.0,4532.0,4532.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,0,Tesouro Municipal,8326253.0,8896956.21,0.0,8809395.67,0.0,8809395.67,8809395.67,0.0,8809395.67,8809395.67,8809395.67,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,91842.0,111842.0,1836.84,125690.56,18246.98,107443.58,118617.88,11174.3,107443.58,94845.06,82345.06,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903600,Outros Serviços de Terceiros - Pessoa Física,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,36,0,Tesouro Municipal,11640.0,11640.0,232.8,12000.0,8212.5,3787.5,9600.0,5812.5,3787.5,3787.5,3787.5,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,3069563.0,2941475.88,61391.26,4223039.25,1435848.11,2787191.14,3271677.78,484486.64,2787191.14,2314345.66,2269017.74,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904600,Auxílio-Alimentação,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,0,Tesouro Municipal,991961.0,1008836.47,0.0,1040556.74,36263.48,1004293.26,1048500.32,44207.06,1004293.26,1004293.26,1004293.26,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33904700,Obrigações Tributárias e Contributivas,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,47,0,Tesouro Municipal,3000.0,3000.0,60.0,2940.0,0.0,2940.0,2940.0,0.0,2940.0,915.0,915.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904900,Auxílio-Transporte,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,228739.0,228739.0,0.0,228739.0,36805.2,191933.8,208665.09,16731.29,191933.8,191933.8,191933.8,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,28087.12,0.0,28087.12,0.0,28087.12,50586.58,22499.46,28087.12,28087.12,28087.12,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,18180.0,18180.0,18180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3011,Modernização e descentralização da gestão e prestação de serviços,Projeto,Projeto,1174,"Construção, Ampliação e Reforma de Equipamentos das Subprefeituras",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1105,"E2121 - Implantação de Equipamentos de Ginástica na Praça Localizada na Rua Conjunto Sítio Conceição - Cidade Tiradentes - São Paulo - SP, 08473-090",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,50000.0,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1170,"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1960845.0,2320841.16,662282.81,1248074.8,1743.82,1246330.98,1246330.98,0.0,1246330.98,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1690,E4754 - Revitalização das Praças em Cidade Tiradentes,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3006,Direitos da pessoa com deficiência,Projeto,Projeto,1169,Reforma e Acessibilidade em Passeios Públicos,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,398994.0,398994.0,398994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3015,Promoção da cidade como centro de eventos e destino turístico de referência,Atividade,Atividade,2013,"E256 - Festividade, Comemoração e Realização de Torneios, Eventos Esportivos e Culturais, Shows Musicais, Desfiles, no Aniversário de 21 de Abril de 2014, no âmbito da Subprefeitura da Cid. Tiradentes",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1137,Pavimentação e Recapeamento de Vias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1863902.0,1863902.0,1863902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1269,E3219 - Sistema de Mutirão e/ou Pequenas Obras na Região da Subprefeitura de Cidade Tiradentes,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,400000.0,400000.0,0.0,439998.79,44775.82,395222.97,395222.97,0.0,395222.97,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2341,Manutenção de vias e áreas públicas,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,180000.0,330000.0,3600.0,276923.56,0.0,276923.56,280123.56,3200.0,276923.56,173209.99,173209.99,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2341,Manutenção de vias e áreas públicas,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,2323500.0,2624241.22,0.0,3124742.46,947437.74,2177304.72,2177304.72,0.0,2177304.72,1969304.5,1969304.5,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2341,Manutenção de vias e áreas públicas,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,60000.0,1284.4,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2366,Conservação de áreas verdes e vegetação arbórea,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,2346000.0,2455620.0,283944.0,4102868.53,2058308.35,2044560.18,2663560.18,619000.0,2044560.18,1681293.42,1681293.42,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Projeto,Projeto,1725,E4445 - Desassoreamento do Córrego Cidade Tiradentes.,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,71,SP-CT,Subprefeitura Cidade Tiradentes,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Atividade,Atividade,2367,Manutenção de sistemas de drenagem,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,2853696.0,2753032.0,56840.0,3257198.2,572306.4,2684891.8,2689436.51,4544.71,2684891.8,2424828.13,2424828.13,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,4,Administração,122,Administração Geral,3012,"Participação, transparência e controle social da administração pública",Atividade,Atividade,2803,Operação e Manutenção dos Conselhos e Espaços Participativos Municipais,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,5000.0,5000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,4,Administração,122,Administração Geral,3012,"Participação, transparência e controle social da administração pública",Atividade,Atividade,2803,Operação e Manutenção dos Conselhos e Espaços Participativos Municipais,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,10000.0,10000.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,4,Administração,605,Abastecimento,3011,Modernização e descentralização da gestão e prestação de serviços,Atividade,Atividade,6521,Operação e manutenção das unidades de abastecimento,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,11000.0,11000.0,220.0,11670.54,2908.43,8762.11,15998.98,7236.87,8762.11,5711.21,5610.54,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,0,Tesouro Municipal,7369382.0,3604709.91,0.0,3604085.06,0.0,3604085.06,3604085.06,0.0,3604085.06,3604085.06,3604085.06,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,99840.0,99840.0,37936.72,254070.98,193697.1,60373.88,89915.48,29541.6,60373.88,60373.88,60373.88,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903600,Outros Serviços de Terceiros - Pessoa Física,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,36,0,Tesouro Municipal,0.0,305472.4,0.0,308311.04,86078.13,222232.91,222232.91,0.0,222232.91,213835.04,213835.04,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,1930838.0,687965.6,38616.76,2070920.96,1509337.3,561583.66,1089962.31,528378.65,561583.66,146654.11,137243.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904600,Auxílio-Alimentação,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,0,Tesouro Municipal,686155.0,686155.0,0.0,986155.0,639425.77,346729.23,456326.99,109597.76,346729.23,346729.23,346729.23,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904900,Auxílio-Transporte,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,79799.0,79799.0,0.0,79799.0,20117.44,59681.56,75623.58,15942.02,59681.56,59681.56,59681.56,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,0.0,322000.0,0.0,283171.54,97980.11,185191.43,193171.43,7980.0,185191.43,63888.33,63888.33,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,72,SP-SB,Subprefeitura de Sapopemba,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3011,Modernização e descentralização da gestão e prestação de serviços,Projeto,Projeto,1154,E2899 - Construção da Subprefeitura de Sapopemba,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
