Órgão;Fornecedor;CNPJ;Objeto;Valor (R$);Modalidade;Contrato;Data de Assinatura;Vigência(Dias);Licitação
SERVIÇOS;EMPRESA LIMPADORA UNIAO LTDA;43.208.982/0001-14;contratação de empresa especializada para prestação de serviço de LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL;1.180.000,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;36/SES/09;18/8/2009;360;18/SES/09;
SERVIÇOS;COMPANHIA ULTRAGAZ S/A;61.602.199/0001-12;Aquisição de cilindros de GLP (gás liquefeito de petróleo) para serem utilizados pelo Corpo de Bombeiros Metropolitano;131.250,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;30/SES/09;21/7/2009;210;19/SES/09;
SERVIÇOS;COMERCIAL DE PNEUS ROMA LTDA;61.721.320/0002-06;Aquisição de pneus novos para viaturas pertencentes ao Corpo de Bombeiros Metropolitano.;482.900,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;35/SES/09;13/8/2009;60;22/SES/09;
SERVIÇOS;PNEULINHARES COMERCIO DE PNEUS LTDA;00.647.879/0001-68;Aquisição de pneus novos para viaturas pertencentes ao Corpo de Bombeiros Metropolitano.;19.500,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;33/SES/09;13/8/2009;60;22/SES/09;
SERVIÇOS;GERARDO BASTOS PNEUS E PEÇAS LTDA;07.270.366/0005-53;Aquisição de pneus novos para viaturas pertencentes ao Corpo de Bombeiros Metropolitano.;7.048,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;34/SES/09;13/8/2009;60;22/SES/09;
SERVIÇOS;BUCKA INDUSTRIA E COMERCIO LTDA;04.379.851/0001-48;Aquisição de mangueiras de incêndio e  líquido gerador de espuma sintético,  para utilização  do Corpo de Bombeiros Metropolitano.;75.000,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;39/SES/09;8/9/2009;60;20/SES/09;
SERVIÇOS;TOTAL FIRE COM. DE MATERIAIS DE SEG. LTDA - EPP;08.467.317/0001-44;Aquisição de mangueiras de incêndio e  líquido gerador de espuma sintético,  para utilização  do Corpo de Bombeiros Metropolitano.;92.000,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;39/SES/09;8/9/2009;60;20/SES/09;
SERVIÇOS;Vanpec Peças e Serviços Automotivos Ltda;69.339.083/0001-44;Aquisição de peças para desencarceradores hidráulicos para o Corpo de Bombeiros Metropolitano.;54.420,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;47/SES/09;28/11/2009;60;21/SES/09;
SERVIÇOS;DRAGER SAFETY DO BRASIL EQUIP DE SEGURANÇA LTDA;07.857.433/0001-07;Aquisição de peças para desencarceradores hidráulicos para o Corpo de Bombeiros Metropolitano.;10.350,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;48/SES/09;26/11/2009;60;21/SES/09;
SERVIÇOS;DRAGER SAFETY DO BRASIL EQUIPAMENTOS DE SEGURANÇA;07.857.433/0001-07;Aquisição  de 06 (seis) desencarceradores hidráulicos para o Corpo de Bombeiros Metropolitano,  de acordo com as características e especificações técnicas contidas no Anexo I ao Edital.;263.340,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;44/SES/09;23/10/2009;90;26/SES/2009;
SERVIÇOS;SIPEC Com., Representação, Import e Serviços Ltda;65.553.620/0001-01;Contratação de serviços  de recarga de extintores de combate a incêndio, pertencentes ao Corpo de Bombeiros Metropolitano.;167.950,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;46/SES/09;18/11/2009;60;33/SES/2009;
SERVIÇOS;DRAGER SAFETY DO BRASIL EQUIP DE SEGURANÇA LTDA;07.857.433/0001-07;aquisição de 300 (trezentas) máscaras faciais de pressão positiva (PP) para o Corpo de Bombeiros Metropolitano;277.500,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;52/SES/09;4/12/2009;60;34/SES/09;
SERVIÇOS;AGRICOL DIESEL LTDA;51.193.118/0001-14;Contratação de prestação de serviços de manutenção para 66 (sessenta e seis) viaturas tipo Unidade de Resgate (UR), para serem utilizadas pelo Corpo de Bombeiros Metropolitano com fornecimento de peças e mão de obra;2.775.000,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;50/SES/09;4/12/2009;360;PP36/SES/09;
SERVIÇOS;ELEVADORES OTIS LTDA;29.739.737/0053-33;Prestação de serviços de manutenção,  com implementação de peças, para  05 (cinco) elevadores instalados no prédio do CSM/MOpB e 05 (cinco) elevadores instalados no Complexo CCB/CBM/CBI do Corpo de Bombeiros Metropolitano.;76.800,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;51/SES/2009;4/12/2009;360;P42/SES/09;
SERVIÇOS;Oscar Nishimura Novas Tecnologias;02.739.482/0001-21;Contratação de empresa para realização de serviços de confecção e instalação de limitador de campo para as viaturas Auto Escada (AE-21) e Auto Escada (AE-41) para o Corpo de Bombeiros Metropolitano,;199.200,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;54/SES/09;9/12/2009;90;P39/SES/09;
SERVIÇOS;CONSTRUTORA MARQUISE S/A;07.950.702/0001-85;Execução dos serviços de operação e manutenção da Estação de Transbordo de Resíduos Sólidos Inertes de Itatinga, instalado no Aterro de Inertes de Itatinga, situado na Rua Aniquis, s/nº, travessa da Estrada Alvarenga, 2873 - Pedreira - São Paulo - SP;1.970.325,57;DISPENSA EXTRATO DE CONTRATO;01/SES/09;13/1/2009;90;2009-0.004.821-9;
SERVIÇOS;Construtora Marquise S/A;07.950.702/0001-85;Execução dos serviços de operação e manutenção da Estação de Transbordo de Resíduos Sólidos Inertes de Itatinga, instalado no Aterro de Inertes de Itatinga, situado na Rua Aniquis, s/nº, travessa da Estrada Alvarenga, 2873 - Pedreira - São Paulo - SP;1.970.325,57;DISPENSA EXTRATO DE CONTRATO;01/SES/09;27/5/2009;90;2009-0.004.821-9;
TRANSPORTES;CONSILUX CONSULTORIA E CONSTR. ELÉTRICAS LTDA;81.054.900/0001-13;Contratação de empresa especializada para a execução dos serviços de fiscalização automática de trânsito, com a utilização de equipamento/sistema fixo;19.729.390,69;CONCORRÊNCIA EXTRATO DE CONTRATO;013/2009-SMT.GAB;23/11/2009;1440;001/05 - SMT-GAB.;
TRANSPORTES;SPLICE INDÚSTRIA, COMÉRCIO E SERVIÇOS LTDA;06.965.293/0001-28;Contratação de empresa especializada para a execução dos serviços de fiscalização automática de trânsito, com a utilização de equipamento/sistema fixo;1,00;CONCORRÊNCIA EXTRATO DE ADITAMENTO;022/2008;14/12/2009;1440;001/05 - SMT-GAB.;
TRANSPORTES;SPLICE INDÚSTRIA, COMÉRCIO E SERVIÇOS LTDA;06.965.293/0001-28;Contratação de empresa especializada para a execução dos serviços de fiscalização automática de trânsito, com a utilização de equipamento/sistema fixo;1,00;CONCORRÊNCIA EXTRATO DE ADITAMENTO;020/2008-SMT;14/12/2009;365;001/05 - SMT-GAB.;
TRANSPORTES;PRÓ-SINALIZAÇÃO VIÁRIA LTDA;44.218.154/0001-20;Contratação de empresa especializada para a execução dos serviços de fiscalização de trânsito, com a utilização de equipamento/barreira eletrônica;14.725.918,74;CONCORRÊNCIA EXTRATO DE CONTRATO;009/2009 - SMT-GAB.;22/7/2009;1440;002/05 - SMT-GAB.;
TRANSPORTES;CONSÓRCIO FS;10.445.050/0001-36;Contratação de empresa especializada para a execução dos serviços de fiscalização de trânsito, com a utilização de equipamento/barreira eletrônica;15.613.519,85;CONCORRÊNCIA EXTRATO DE ADITAMENTO;030/08-SMT.GAB;24/11/2009;1460;002/05 - SMT-GAB.;
TRANSPORTES;PRÓ - SINALIZAÇÃO VIÁRIA LTDA;44.218.154/0001-20;Contratação de empresa especializada para a execução dos serviços de fiscalização de trânsito, com a utilização de equipamento/barreira eletrônica;14.725.918,74;CONCORRÊNCIA EXTRATO DE ADITAMENTO;09/09 - SMT-GAB;22/7/2009;1460;002/05 - SMT-GAB.;
TRANSPORTES;Comp. de Processamento Dados do Est. S. Paulo;62.577.929/0001-35;Contratação da COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO ? PRODESP ? Prestação de serviços técnicos de informática relativos ao acesso/cessão de informações do banco de dados do DETRAN.;674.600,00;DISPENSA EXTRATO DE ADITAMENTO;034/2007;20/10/2009;30;2007-0.273.508-2;
TRANSPORTES;Companhia de Engenharia de Tráfego;47.902.648/0001-17;Prestação de Serviços de Engenharia de Tráfego e Educação de Trânsito no Município de São Paulo;160.000.000,00;INEXIGIBILIDADE EXTRATO DE CONTRATO;001/2009 - SMT;1/1/2009;120;2007-0.240.192-3;
TRANSPORTES;Companhia de Engenharia de Tráfego - CET.;47.902.648/0001-17;Prestação de Serviços de Engenharia de Tráfego e Educação de Trânsito no Município de São Paulo;9.500.000,00;INEXIGIBILIDADE EXTRATO DE ADITAMENTO;001/09-SMT.GAB;23/10/2009;6;2007-0.240.192-3;
TRANSPORTES;São Paulo Transporte S/A;60.498.417/0001-58;Prestação de Serviços de Gerenciamento, Fiscalização, Administração e Engenharia de Transportes, voltados para o Sistema de Transporte Coletivo Urbano de Passageiros no Município de São Paulo;85.500.000,00;INEXIGIBILIDADE EXTRATO DE CONTRATO;002/2009 - SMT;31/12/2008;90;2008-0.225.727-1;
TRANSPORTES;SÃO PAULO TRANSPORTE S.A. ? SPTrans.;60.498.417/0001-58;Prestação de Serviços de Gerenciamento, Fiscalização, Administração e Engenharia de Transportes, voltados para o Sistema de Transporte Coletivo Urbano de Passageiros no Município de São Paulo;8.066.232,45;INEXIGIBILIDADE EXTRATO DE ADITAMENTO;002/09-SMT.GAB;29/10/2009;8;2008-0.225.727-1;
TRANSPORTES;São Paulo Transporte S/A - SPTrans;60.498.417/0001-58;Prestação de Serviços de Gerenciamento, Fiscalização, Administração e Engenharia de Transportes, voltados para o Sistema de Transporte Coletivo Urbano de Passageiros no Município de São Paulo;22.433.767,55;INEXIGIBILIDADE EXTRATO DE ADITAMENTO;002/09 - SMT;6/11/2009;25;2008-0.225.727-1;
TRANSPORTES;SPLICE INDÚSTRIA, COM. E SERVIÇOS LTDA.;06.965.293/0001-28;Cumprimento de decisão judicial proferida pelo Excelentíssimo Senhor Presidente da Seção de Direito Público do Tribunal de Justiça do Estado de São Paulo - Processo Judicial nº 053.089.605200-7 - Procedimento Ordinário - POLITRAN TECNOLOGIA E SISTEMAS LTDA. - Contratação dos mesmos serviços, por emergência;1.764.771,24;DISPENSA EXTRATO DE CONTRATO;003/2009 - SMT-GAB.;9/3/2009;90;2009-0.069.909-0;
TRANSPORTES;SPLICE IND. COM. E SERVIÇOS LTDA.;06.965.293/0001-28;Serviços de Fiscalização Automática de Trânsito, com equipamento/sistema fixo - Lotes 2, 3 e 4 - contratação, por emergência, para continuidade dos serviços objeto de contratos decorrentes da Concorrência nº 001/05 - SMT-GAB., suspensos por decisão judicial proferida pelo Excelentíssimo Senhor Presidente da Seção de Direito Público do Tribunal de Justiça do Estado de São Paulo - Processo Judicial nº 053.089.605200-7 - Procedimento Ordinário - POLITRAN TECNOLOGIA E SISTEMAS LTDA.;1.764.771,24;DISPENSA EXTRATO DE CONTRATO;006/2009 - smt-gab.;4/5/2009;60;2009-0.123.136-0;
TRANSPORTES;SAN BABILA CAFÉ LTDA - EPP;04.302.781/0002-00;Locação de máquina de café expresso;2.632,00;DISPENSA EXTRATO DE CONTRATO;008/2009 - SMT;13/7/2009;150;2009-0.133.571-8;
TRANSPORTES;PERKONS SA;82.646.332/0001-02;Contratação direta, dispensada a licitação, nos termos do artigo 24, inciso IV da Lei Federal nº 8.666/93.;1.129.792,80;DISPENSA EXTRATO DE CONTRATO;007/09 - SMT;2/7/2009;180;2009-0.181.747-0;
TRANSPORTES;Empr. Tecnologia Inf. Com. Mun. S.Paulo PRODAM;43.076.702/0001-61;Contratação PRODAM - Prestação de Serviços Especializados de Tecnologia da Informação e Comunicação em Informática - Dispensa de Licitação.;14.476.834,41;DISPENSA EXTRATO DE CONTRATO;010/2009 - SMT;1/9/2009;365;2009-0.179.593-0;
TRANSPORTES;UZÊDA COMÉRCIO E SERVIÇOS LTDA;02.491.558/0001-42;Registro de preços para fornecimento de peças e acessórios genuínos e originais, bem como prestação de serviços (mão de obra), para utilitários leves da marca FIAT.;36,00;PREGÃO PRESENCIAL EXTRATO DE ATA DE REGISTRO DE PREÇO;001/2009-SMT;25/11/2009;365;005/2009 - SMT;
TRANSPORTES;Companhia de Engenharia de Tráfego - CET;47.902.648/0001-17;Prestação de Serviços de Engenharia de Tráfego e Educação de Trânsito no Município de São Paulo ? Contratação CET ? Período de 3 de novembro a 2 de dezembro de 2009.;35.650.000,00;INEXIGIBILIDADE EXTRATO DE CONTRATO;012/09-SMT-GAB;3/11/2009;30;2009-0.318.371-0;
TRANSPORTES;COMPANHIA DE ENGENHARIA DE TRÁFEGO;47.902.648/0001-17;Prestação de Serviços de Engenharia de Tráfego e Educação de Trânsito no Município de São Paulo ? Contratação CET ? Período de 3 de novembro a 2 de dezembro de 2009.;37.167.000,00;INEXIGIBILIDADE EXTRATO DE ADITAMENTO;012/09;30/11/2009;8;2009-0.318.371-0;
TRANSPORTES;SÃO PAULO TRANSPORTE S/A;60.498.417/0001-58;Contratação ? São Paulo Transporte S/A ? SPTRANS - Prestação de Serviços de Gerenciamento, Fiscalização, Administração e Engenharia de Transportes, voltados para o Sistema de Transporte Coletivo Urbano de Passageiros no Município de São Paulo. ? 10 a 31 de dezembro de 2009.;21.644.356,00;INEXIGIBILIDADE EXTRATO DE CONTRATO;014/2009-SMT;10/12/2009;22;2009-0.318.388-5;
VERDE E MEIO AMBIENTE;DEMAX ? SERVIÇOS E COMÉRCIO LTDA;48.096.044/0001-93;contratação de empresa para prestação de serviços técnicos de manejo e conservação no Parque Ibirapuera, compreendendo a execução dos serviços e fornecimento de todos os materiais, veículos, equipamentos, produtos de limpeza de acordo com as especificações técnicas constantes no ANEXO I.;599.852,20;PREGÃO EXTRATO DE CONTRATO;003/SVMA/2009;28/1/2009;30;002/2007;
VERDE E MEIO AMBIENTE;GSV SEGURANÇA E VIGILÂNCIA LTDA;00.459.601/0001-67;PRESTAÇÃO DE SERVIÇO DE VIGILÂNCIA / SEGURANÇA PATRIMONIAL DESARMADA PARA OS PARQUES MUNICIPAIS E PRÓPRIOS MUNICIPAIS DA SVMA, de acordo com o Termo de Referência (ANEXO II) do edital.;1.347.706,08;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;046/SVMA/2009;24/11/2009;246;061/2007;
VERDE E MEIO AMBIENTE;PLENA TERCEIRIZAÇÃO DE SERVIÇOS LTDA;71.655.120/0001-75;AQUISIÇÃO DO SOFTWARE MAPTITUDE, em sua última versão, para Windows, de acordo com a descrição contida no ANEXO I ? ESPECIFICAÇÕES DO OBJETO;1.718.999,28;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;026/SVMA/2009;3/8/2009;360;008/SVMA/2008;
VERDE E MEIO AMBIENTE;SM PRODUÇÕES LTDA;27.815.174/0001-69;contratação de serviços de empresa especializada na produção de dois vídeos documentários em formato HDV com definição igual ao Beta/Digital ou Beta/Digital, em linguagem jornalística, relatando, através de depoimentos dos moradores a história da APA Capivari Monos, e apresentação pública do material produzido na APA e entorno imediato, compreendendo roteiro, direção, coleta de depoimentos e imagens, trilha sonora, fotografia, iluminação e edição final de dois vídeos, um com duração média de 50 minutos e um compacto com duração média de 8 minutos, conforme Termo de Referência - ANEXO I.;78.200,00;TOMADA DE PREÇOS EXTRATO DE CONTRATO;037/SVMA/2009;6/10/2009;140;008/SVMA/2008;
VERDE E MEIO AMBIENTE;GPO GERENCIAMENTO, PROJETOS E OBRAS LTDA;03.369.504/0001-71;contratação de serviços e obras visando a reforma de uma edificação no Parque Raposo Tavares, localizado na rua Telmo Coelho Filho nº 200, Vila Albano, São Paulo, SP (altura do Km 15 da Rodovia Raposo Tavares), nos termos do ANEXO I, integrante do ato convocatório.;162.758,96;TOMADA DE PREÇOS EXTRATO DE CONTRATO;031/SVMA/2009;10/9/2009;90;007/SVMA/2008;
VERDE E MEIO AMBIENTE;GPO GERENCIAMENTO, PROJETOS E OBRAS LTDA;03.369.504/0001-71;contratação de serviços e obras visando a reforma de uma edificação no Parque Raposo Tavares, localizado na rua Telmo Coelho Filho nº 200, Vila Albano, São Paulo, SP (altura do Km 15 da Rodovia Raposo Tavares), nos termos do ANEXO I, integrante do ato convocatório.;162.758,96;TOMADA DE PREÇOS EXTRATO DE CONTRATO;031/SVMA/2009;10/9/2009;90;007/SVMA/2008;
VERDE E MEIO AMBIENTE;ÉPURA ENGENHARIA E CONSTRUÇÕES LTDA;47.627.898/0001-96;execução de serviços e obras de implantação de Área Verde no Entorno da COHAB RAPOSO TAVARES, subprefeitura do Butantã, divisa com o município de Osasco, no km 19 da Rodovia Raposo Tavares, com aproximadamente 10.000 m2, de acordo com as especificações constantes no ANEXO I, integrante do ato convocatório;1.622.704,99;CONCORRÊNCIA EXTRATO DE ADITAMENTO;044/SVMA/2008;30/11/2009;90;003/SVMA/2008;
VERDE E MEIO AMBIENTE;FM RODRIGUES & CIA LTDA;48.893.226/0001-95;contratação de serviços e obras visando execução de serviços e obras de implantação do Parque das Águas, localizado na divisa com os municípios de Ferraz de Vasconcelos, Poá e Itaquaquecetuba, entre as situado entre as ruas Desembargador Fernando Albuquerque Prado, Antonio Maria Escudeiro Rivas e Av. Luis Rosa da Costa, de acordo com as especificações constantes no ANEXO I, integrante do ato convocatório.;4.450.933,35;CONCORRÊNCIA EXTRATO DE ADITAMENTO;030/SVMA/2008;23/11/2009;45;002/SVMA/2008;
VERDE E MEIO AMBIENTE;JWA CONSTRUÇÃO E COMÉRCIO LTDA;64.179.609/0001-52;Execução de serviços e obras de implantação do Hospital Veterinário do Parque Anhanguera, situado no Parque Anhanguera na estrada de Perus, interligação entre as rodovias Anhanguera e Bandeirantes, de acordo com as especificações constantes no ANEXO I, parte integrante deste edital;5.080.172,68;CONCORRÊNCIA EXTRATO DE ADITAMENTO;084/SVMA/2008;17/11/2009;450;006/SVMA/2008;
VERDE E MEIO AMBIENTE;ACESSO ENGENHARIA E COMÉRCIO DE MATERIAIS PARA CON;01.497.728/0001-33;Execução de serviços e obras de implantação de uma Praça Pública em área verde com 7.350,00 m², situada entre as Ruas Cachoeira do Campo Grande e Afonso Asturado, inserida no Conjunto Habitacional Barro Branco II, Subprefeitura de Cidade Tiradentes, Zona Leste - Município de São Paulo, conforme as especificações  constantes no Anexo I do Edital.;668.143,58;TOMADA DE PREÇOS EXTRATO DE ADITAMENTO;156/SVMA/2009;17/12/2009;90;019/SVMA/2008;
VERDE E MEIO AMBIENTE;ACESSO ENGENHARIA E COMÉRCIO DE MATERIAIS PARA CON;01.497.728/0001-33;Execução de serviços e obras de implantação de uma Praça Pública em área verde com 7.350,00 m², situada entre as Ruas Cachoeira do Campo Grande e Afonso Asturado, inserida no Conjunto Habitacional Barro Branco II, Subprefeitura de Cidade Tiradentes, Zona Leste - Município de São Paulo, conforme as especificações  constantes no Anexo I do Edital.;668.143,58;TOMADA DE PREÇOS EXTRATO DE ADITAMENTO;064/SVMA/2008;17/12/2009;90;019/SVMA/2008;
VERDE E MEIO AMBIENTE;ACESSO ENGENHARIA E COM. DE MAT.PARA CONSTRUÇÃO CI;01.497.728/0001-33;Execução de serviços e obras de implantação de Parque da Ciência,  situado entre as ruas Ernestina Lesina, Argote, dos Têxteis e Av dos Metalúrgicos e dos Merceneiros, na Subprefeitura de Tiradentes, conforme as especificações constantes no ANEXO I, integrante do edital.;1.911.032,06;CONCORRÊNCIA EXTRATO DE ADITAMENTO;088/SVMA/2008;3/12/2009;35;011/SVMA/2008;
VERDE E MEIO AMBIENTE;M.A.S. CONSTRUÇÕES E EMPREENDIMENTOS LTDA;67.192.609/0001-80;Implantação do Parque Benemérito Brás, situado às Ruas Domingos Paiva, Coronel Mursa, Prudente de Moraes, Campos Sales e Piratininga, localizadas no Bairro do Brás, Subprefeitura da Mooca, com execução de serviços e obras, inclusive cercamento, conforme definidos no Anexo I, integrante do Edital.;1.552.399,03;CONCORRÊNCIA EXTRATO DE ADITAMENTO;087/SVMA/2008;24/11/2009;90;012/SVMA/2008;
VERDE E MEIO AMBIENTE;CONSTRURBAN ENGENHARIA E CONSTRUÇÕES LTDA;00.865.526/0001-34;contratação de serviços técnicos de manejo e conservação nos parques públicos que integram o Grupo CEMUCAM - Parques CEMUCAM, Raposo Tavares, Previdência, Luis Carlos Prestes e Alfredo Volpi, compreendendo a execução dos serviços e fornecimento de todos os materiais, veículos, equipamentos, produtos de limpeza de acordo com as especificações técnicas constantes no ANEXO I.;1.848.464,70;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;002/SVMA/2009;29/1/2009;360;054/SVMA/2008;
VERDE E MEIO AMBIENTE;CONSTRURBAN LOGÍSTICA AMBIENTAL LTDA;00.865.526/0001-34;Contratação de serviços técnicos de manejo e conservação nos parques públicos que integram o Grupo VILA PRUDENTE - Parques Profª Lídia Natalizio Diogo (Vila Prudente), Jardim Sapopemba e Casa Modernista, compreendendo a execução dos serviços e fornecimento de todos os materiais, veículos, equipamentos, produtos de limpeza, de acordo com as especificações técnicas constantes no Termo de Referência - ANEXO I, parte integrante deste edital.;559.202,64;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;085/SVMA/2008;23/11/2009;90;058/SVMA/2008;
VERDE E MEIO AMBIENTE;NET TELECOM INFORMÁTICA LTDA;04.597.289/0001-29;Aquisição aquisição de Switch, cabo para empilhamento, Kit de empilhamento, modulo e serviço de instalação e configuração, de acordo com a descrição contida no ANEXO I.;119.875,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;008/SVMA/2009;9/2/2009;360;061/SVMA/2008;
VERDE E MEIO AMBIENTE;DUCTBUSTERS ENGENHARIA LTDA;03.541.616/0001-68;Execução de serviços e obras de adequações nas instalações do PLANETARIO DO CARMO e serviços complementares ? Parque do Carmo, situado na Rua Jonh Speers, s/nº - São Paulo, nos termos do ANEXO I, integrante do edital.;1.272.328,09;CONCORRÊNCIA EXTRATO DE CONTRATO;015/SVMA/2009;24/3/2009;120;013/SVMA/2008;
VERDE E MEIO AMBIENTE;SECURITTÁ SEGURANÇA E VIGILÂNCIA LTDA;02.785.918/0001-19;Prestação de serviços de vigilância patrimonial desarmada para o Parque Natural Municipal Fazenda do Carmo, da Secretaria Municipal do Verde e do Meio Ambiente, de acordo com o Termo de Referência (ANEXO II) do edital.;1.677.901,35;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;090/SVMA/2008;29/12/2009;360;067/SVMA/2008;
VERDE E MEIO AMBIENTE;DB CONSTRUÇÕES LTDA;03.101.876/0001-12;Execução de serviços e obras para implantação da Praça Senhor do Vale (anexo do Parque Pinheirinho D? Água), com aproximadamente 21.000,00 m², situada no bairro Parque das Nações Unidas, no distrito Jaraguá, zona norte da cidade de São Paulo, Subprefeitura de Pirituba/Jaraguá delimitadas pelas Ruas Bonaventura Viviane, Rua Ciríaco Jimenez, Rua Blas Parera, Rua Beltrame Fragut e Rua Antônio de Carbezon, nos termos do ANEXO I, integrante do edital.;776.999,72;TOMADA DE PREÇOS EXTRATO DE CONTRATO;010/SVMA/2009;9/3/2009;150;023/SVMA/2008;
VERDE E MEIO AMBIENTE;LÓGICA SEGURANÇA E VIGILÂNCIA LTDA;05.408.502/0001-70;PRESTAÇÃO DE SERVIÇO DE VIGILÂNCIA / SEGURANÇA PATRIMONIAL DESARMADA PARA OS PARQUES MUNICIPAIS DA SVMA (Parques Tenente Brigadeiro Faria Lima, Senhor do Vale, Shangrilá, Jacques Cousteau, Darcy Silva, Mário Covas, COHAB Raposo Tavares, Vila Silvia, Jardim Sapopemba, das Águas e outros), de acordo com o Termo de Referência (ANEXO II) do edital.;2.348.731,20;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;092/SVMA/2008;27/11/2009;360;070/SVMA/2008;
VERDE E MEIO AMBIENTE;ACESSO ENGENHARIA E COMÉRCIO DE MATERIAIS PARA CON;01.497.728/0001-33;Execução de serviços e obras de implantação do Parque em M? Boi Mirim, que contempla guarita, edifício para a administração, de convivência, deck sobre o lago, quiosque sobre o deck, playground, área com equipamentos de ginástica, área com mesa para jogos, estar com churrasqueiras e mesas para piquenique, trilha ao redor do lago e trilhas naturais, situado à Estrada José Louro Júnior nº 7.100, Jardim Ângela, Subprefeitura de M?Boi Mirim, conforme as especificações constantes no ANEXO I que faz parte do ato convocatório.;1.887.171,31;CONCORRÊNCIA EXTRATO DE CONTRATO;022/SVMA/2009;10/6/2009;150;014/SVMA/2008;
VERDE E MEIO AMBIENTE;DEAI SERVIÇOS DE ENGENHARIA, LIMPEZA E JARDINAGEM;07.095.051/0001-93;contratação de serviços técnicos de manejo e conservação nos parques públicos que integram o Grupo RODEIO ? Parques Vila do Rodeio, Ermelino Matarazzo e Linear Itaim, compreendendo a execução dos serviços e fornecimento de todos os materiais, veículos, equipamentos, produtos de limpeza, de acordo com as especificações técnicas constantes no Termo de Referência - ANEXO I, parte integrante deste edital.;780.437,58;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;014/SVMA/2009;10/3/2009;330;074/SVMA/2008;
VERDE E MEIO AMBIENTE;CONSTRURBAN ENGENHARIA E CONSTRUÇÕES LTDA;00.865.526/0001-34;Contratação de serviços técnicos de manejo e conservação no parque público Anhanguera, compreendendo a execução dos serviços e fornecimento de todos os materiais, veículos, equipamentos, produtos de limpeza, de acordo com as especificações técnicas constantes no Termo de Referência - ANEXO I, parte integrante deste edital, como se nele efetivamente tivesse sido transcrito e em conformidade com as demais disposições do ato convocatório.;750.694,69;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;004/SVMA/2009;16/2/2009;330;075/SVMA/2008;
VERDE E MEIO AMBIENTE;COOPERSEMO ? COOPERATIVA DE SERVIÇOS DE TRANSPORTE;03.188.264/0001-09;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE COM VEÍCULOS E COM MOTORISTA, INCLUINDO COMBUSTÍVEL, MANUTENÇÃO, COM QUILOMETRAGEM LIVRE.;1.515.744,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;095/SVMA/2008;20/2/2009;360;076/SVMA/2008;
VERDE E MEIO AMBIENTE;DEMAX SERVIÇOS E COMÉRCIO LTDA;48.096.044/0001-93;contratação de serviços técnicos de manejo e conservação nos parques públicos que integram o Grupo GUARAPIRANGA ? Parques Guarapiranga, Eucaliptos, Nabuco, Santo Dias e Severo Gomes, compreendendo a execução dos serviços e fornecimento de todos os materiais, veículos, equipamentos, produtos de limpeza, de acordo com as especificações técnicas constantes no Termo de Referência - ANEXO I, parte integrante deste edital, como se nele efetivamente tivesse sido transcrito e em conformidade com as demais disposições do ato convocatório.;1.457.799,92;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;098/SVMA/2008;31/12/2008;360;078/SVMA/2008;
VERDE E MEIO AMBIENTE;ERA TÉCNICA ENGENHARIA, CONSTRUÇÕES E SERVIÇOS LTD;65.035.222/0001-95;Contratação de empresa para execução de serviços técnicos de manejo e conservação no PARQUE MUNICIPAL DO CARMO, compreendendo a execução dos serviços e fornecimento de todos os materiais, veículos, equipamentos, produtos de limpeza, de acordo com as especificações técnicas constantes no Termo de Referência - ANEXO I.;1.717.000,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;099/SVMA/2008;31/12/2008;360;080/SVMA/2008;
