Descrição_Categoria_Código,Textbox112,Textbox113,Descrição_Fonte_Código,Textbox98,Textbox99,Descrição_Especificação_Código,Textbox86,Textbox87,Descrição_Rubrica_Código,Textbox66,Textbox67,Descrição_Alínea_Código,Textbox55,Textbox56,Descrição_Sub_Alínea_Código,Textbox108,Textbox109,Valor_Previsto_Receita_Anual1,Valor_Realizado_Receita,Textbox32,Textbox33
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 6.253,18","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 4.007,86","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 3.580,61","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 1.167,45","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 936,06","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 74,28","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 195,74","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 131,10","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.02 - MULTAS DE TRÂNSITO VEÍCULOS DE OUTROS MUNICÍPIOS -,"R$ 46.000.000,00","R$ 21.299,21","R$ 3.833.333,33","R$ 171,85","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.03 - MULTAS P/ TRANSPORTE DE PRODUTOS PERIGOSOS - DSV -,"R$ 627.000,00","R$ 0,00","R$ 52.250,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 727,84","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 797.810,92","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 4.795.935,93","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 1.251.081,99","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
1 - RECEITAS CORRENTES,"R$ 24.541.016.159,00","R$ 23.608.772.333,69",1.9 - OUTRAS RECEITAS CORRENTES,"R$ 2.348.589.602,00","R$ 1.678.250.487,09",1.9.1 - MULTAS E JUROS DE MORA,"R$ 811.569.500,00","R$ 771.853.054,61",1.9.1.9 - MULTAS DE OUTRAS ORIGENS,"R$ 603.861.000,00","R$ 533.405.750,73",1.9.1.9.15 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO,"R$ 567.652.000,00","R$ 493.120.189,37",1.9.1.9.15.04 - MULTAS DE TRÂNSITO DE VEÍCULOS DE OUTROS ESTADOS -,"R$ 46.000.000,00","R$ 9.604.203,37","R$ 3.833.333,33","R$ 1.784.770,97","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
